,business_id,name,city,avg_stars,review_count,attributes,categories,delivery or takeout,Covid Banner,Temporary Closed Until,Virtual Services Offered
4003,exjEzDg2ToZ66p6IY02ynA,Ten Ren's Tea,Toronto,3.0,15,"{'BikeParking': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'False'}","Shopping Centers, Food, Coffee & Tea, Shopping, Tea Rooms",TRUE,FALSE,FALSE,FALSE
4004,RETMZPZ-oF-ncO-0IRPfOA,Thai Take-out & Catering,Toronto,3.0,5,"{'NoiseLevel': ""u'loud'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True'}","Restaurants, Indian",TRUE,FALSE,FALSE,FALSE
4005,FOzChvW-f6mp0BGbrS-ywQ,Il Ponte Cucina Italiana,Toronto,4.0,52,"{'GoodForKids': 'True', 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""'average'"", 'Alcohol': ""'full_bar'"", 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Italian, Restaurants",TRUE,FALSE,FALSE,FALSE
4006,rr9sk5DxL8wHxqIF48uJlg,Patisserie Royale,Toronto,4.5,37,"{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True'}","Restaurants, Bakeries, Food, Middle Eastern",TRUE,FALSE,FALSE,FALSE
4007,kDFeGBX1vWiDyJXMYRL0_A,The Rex Hotel Jazz & Blues Bar,Toronto,3.5,143,"{'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'very_loud'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'GoodForDancing': 'False', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}""}","Nightlife, Hotels & Travel, Pubs, Bars, Arts & Entertainment, Jazz & Blues, Hotels, Event Planning & Services, Restaurants, Music Venues",FALSE,FALSE,FALSE,FALSE
4008,3UsFBwW-gWCIrAV3e8VEEw,Clay Restaurant,Toronto,4.0,5,"{'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsTakeOut': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Canadian (New), Specialty Food, Vegan, Food, Local Flavor, Breakfast & Brunch",FALSE,FALSE,FALSE,FALSE
4009,nCxaN9un60UpE1sWf8gGqA,Harry's Steak House,Toronto,4.5,12,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Steakhouses, Restaurants",FALSE,FALSE,FALSE,FALSE
4010,yW19YczqSrYmWNsG4A6P1g,The Big Carrot Natural Food Market,Toronto,3.5,117,"{'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '3', 'DogsAllowed': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'Caters': 'True'}","Vegetarian, Juice Bars & Smoothies, Grocery, Food, Restaurants, Specialty Food, Shopping, Health Markets",TRUE,FALSE,FALSE,FALSE
4011,OVrNItYaf-AWNGgeJA1Tsw,Cafe CanCan,Toronto,3.5,100,"{'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'no'"", 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}""}","Bistros, French, Cafes, Restaurants",FALSE,FALSE,FALSE,FALSE
4012,_nsuZ7Fl1aMwqZGWEraQHw,Cora,Toronto,2.5,45,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'HasTV': 'True'}","Breakfast & Brunch, Restaurants",TRUE,FALSE,FALSE,FALSE
4013,OSF8Iy5Xq-hAN4-zhDVS4w,Bar Reyna,Toronto,3.5,115,"{'HasTV': 'False', 'Alcohol': ""'full_bar'"", 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForDancing': 'False', 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'loud'"", 'Smoking': ""u'no'"", 'WheelchairAccessible': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}""}","Mediterranean, Cocktail Bars, Bars, Lounges, Restaurants, Nightlife",FALSE,FALSE,FALSE,FALSE
4014,lIQeZVImA0KqU9Ozr71xpQ,Pita Land,Toronto,3.0,16,"{'GoodForKids': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1'}","Halal, Sandwiches, Restaurants, Middle Eastern",TRUE,FALSE,FALSE,FALSE
4015,t4nQARt_JqHCuNZgzTKI4Q,Tokyo Sushi,Toronto,3.0,4,{'OutdoorSeating': 'True'},"Japanese, Restaurants, Sushi Bars",TRUE,FALSE,FALSE,FALSE
4016,xsl-d_opm3AU5H2Z-im33g,College Falafel,Toronto,4.0,86,"{'BikeParking': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'WiFi': ""u'no'"", 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False'}","Middle Eastern, Vegetarian, Restaurants, Mediterranean, Sandwiches",TRUE,FALSE,FALSE,FALSE
4017,lxlwz6rF3psUP8FBoU-Vgg,Osmow's,Toronto,2.5,16,"{'RestaurantsReservations': 'False', 'Caters': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'no'""}","Lebanese, Middle Eastern, Sandwiches, Restaurants, Mediterranean",TRUE,FALSE,FALSE,FALSE
4018,41o1FUbCYKJv2djtnlkzlg,Bar Raval,Toronto,4.0,266,"{'RestaurantsTakeOut': 'True', 'Smoking': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '3', 'Caters': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'HasTV': 'False', 'RestaurantsTableService': 'True', 'CoatCheck': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'NoiseLevel': ""u'loud'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'False', 'Alcohol': ""'full_bar'"", 'WheelchairAccessible': 'False', 'HappyHour': 'False', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'DogsAllowed': 'False'}","Restaurants, Bars, Spanish, Nightlife, Tapas/Small Plates, Tapas Bars, Cocktail Bars",TRUE,FALSE,FALSE,FALSE
4019,_79Rh-ZHS_0TTXBdIsslQA,The Bagel House,Toronto,4.0,44,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True'}","Food, Bagels",TRUE,FALSE,FALSE,FALSE
4020,ffWkln-XUcOyh_K9SK5oBQ,Annapurna Vegetarian Restaurant,Toronto,3.5,31,"{'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'ByAppointmentOnly': 'False', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HappyHour': 'False'}","Pakistani, Indian, Middle Eastern, Vegetarian, Restaurants",TRUE,FALSE,FALSE,FALSE
4021,-dJsF9Zx0QXKnKjMIsVREg,Thai Room King West,Toronto,3.5,15,"{'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'DogsAllowed': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Thai",TRUE,FALSE,FALSE,FALSE
4022,CKl_mzN-FXTuag0p1DObaQ,Hurry Curry,Toronto,3.0,12,"{'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'False', 'HasTV': 'True', 'GoodForKids': 'True'}","Restaurants, Indian",TRUE,FALSE,FALSE,FALSE
4023,rdWy6OF9QldlIxlYVKnfqg,Tabriz,Toronto,4.5,3,"{'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Persian/Iranian",TRUE,FALSE,FALSE,FALSE
4024,Mk77MGntQHU8ZYVofKBJ-w,Red & White Shawarma,Toronto,4.5,13,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False'}","Greek, Restaurants, Middle Eastern, Mediterranean",TRUE,FALSE,FALSE,FALSE
4025,Pz13Ru_-U4qoZiu89ezVmQ,Utsav,Toronto,4.0,123,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'beer_and_wine'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'True'}","Food Delivery Services, Food, Restaurants, Indian",TRUE,FALSE,FALSE,FALSE
4026,_etOw1HaPOx-U_6oeAhi4A,Fujiyama,Toronto,2.0,21,"{'RestaurantsTableService': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Corkage': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'beer_and_wine'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BYOB': 'False'}","Japanese, Ramen, Restaurants",TRUE,FALSE,FALSE,FALSE
4027,mD4aoafwVXCeY_15aZCePA,Harvey's & Swiss Chalet Combo,Toronto,2.0,6,"{'RestaurantsReservations': 'False', 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': 'None', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessParking': 'None'}","Restaurants, Fast Food, American (Traditional), Burgers",TRUE,FALSE,FALSE,FALSE
4028,i6_TplN1-SXQGbACBfH9VQ,12 Tables,Toronto,4.0,17,"{'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Restaurants, Italian, Mediterranean",TRUE,FALSE,FALSE,FALSE
4029,LnsAgGlvIPmc9eV_cMdU5w,Xola Mexican Food,Toronto,4.0,74,"{'RestaurantsReservations': 'True', 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'"", 'HasTV': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Mexican, Restaurants",TRUE,FALSE,FALSE,FALSE
4030,AyaSPYw6J-pu0wk-zBnZGQ,The Meat Department,Toronto,4.5,5,{'RestaurantsPriceRange2': '3'},"Food, Butcher, Meat Shops, Specialty Food",FALSE,FALSE,FALSE,FALSE
4031,5gxEAUGpmrtHU0jH7c7_Bw,Organic Garage,Toronto,4.5,16,"{'Caters': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Shopping, Specialty Food, Grocery, Food, Cosmetics & Beauty Supply, Organic Stores, Beauty & Spas, Health Markets",TRUE,FALSE,FALSE,FALSE
4032,nGjEV4bn0DPk8bcb0C6Aig,Sweet Serendipity Bake Shop,Toronto,4.5,27,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True'}","Food, Bakeries, Desserts, Custom Cakes",TRUE,We are open with reduced operating days and hours for prepaid orders Thurs and Friday 12 to 4 and Saturday 11 to 3.  Prepaid orders only with NO CONTACT pick up and orders via email - info@sweetserendipitybakeshop.com only.  Please note we are not offering any custom orders at this time,FALSE,FALSE
4033,NIepcNSKopCiennUfPDkNQ,Liberty Shawarma,Toronto,3.0,59,"{'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'True'}","Restaurants, Middle Eastern",TRUE,"Loyal Customers, we are still open for Take-out and Delivery. We are diligent about maintaining the highest cleanliness and safety standards to prevent the spread of the virus. Stay safe and healthy.",FALSE,FALSE
4034,EYr6MenmkAwkKeJ-sYa18w,Subway,Toronto,3.0,7,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Sandwiches, Fast Food",TRUE,FALSE,FALSE,FALSE
4035,ib-v67Thw1lQHGpzuZpb5Q,LCBO,Toronto,3.5,8,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Food, Beer, Wine & Spirits",TRUE,FALSE,FALSE,FALSE
4036,WmuoWetYC-4U2-V4taC6Wg,Yueh Tung Restaurant,Toronto,3.5,192,"{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'ByAppointmentOnly': 'False'}","Restaurants, Indian, Hakka, Breakfast & Brunch, Chinese",TRUE,FALSE,FALSE,FALSE
4037,ixfpsy7M6vLAe0Xf-EWH4g,Wallace Espresso,Toronto,4.5,36,"{'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'quiet'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'none'"", 'HasTV': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Cafes, Coffee & Tea, Food",TRUE,FALSE,FALSE,FALSE
4038,0wtltMmWl-n485Wsvya0wQ,HK Special Kitchen,Toronto,3.5,3,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True'}","Fast Food, Cantonese, Chinese, Restaurants",FALSE,FALSE,FALSE,FALSE
